case_id,customer_id,transaction_id,order_id,scenario,label_abusive,chargeback_reason,claim_description,disputed_amount,currency,payment_method,payment_status,product_category,quantity,shipping_city,billing_city,order_ts,shipped_ts,delivered_ts,claim_ts,claim_delay_days,account_age_days,previous_orders,previous_chargebacks,previous_returns,previous_failed_payments,avg_order_value,delivery_status,delivery_confirmation,has_tracking,days_to_deliver,device_seen_before,device_shared_accounts,ip_geo_distance_km,txns_last_24h,shipping_billing_match,split
CB-10073,CUST-11351-3,TXN-20073,ORD-30073,lost_package,0,product_not_received,I never received this package.,2687.39,INR,upi,captured,beauty,1,Kochi,Kochi,2026-02-07T07:34:43,2026-02-08T21:46:44,,2026-02-21T04:55:31,7.3,488.8,6,0,1,0,2806.35,unknown,none,1,,1,0,27.1,1,1,val
CB-10074,CUST-02647-4,TXN-20074,ORD-30074,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,3566.13,INR,credit_card,captured,books,2,Jaipur,Jaipur,2026-01-25T10:57:46,2026-01-25T22:42:22,2026-01-26T22:42:22,2026-02-02T02:09:38,6.1,435.3,35,1,0,0,4583.87,delivered,photo,1,1.0,1,1,15.1,1,1,train
CB-10075,CUST-11689-5,TXN-20075,ORD-30075,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,7991.06,INR,upi,captured,electronics,1,Kolkata,Kolkata,2026-02-22T11:38:03,2026-02-22T20:04:00,2026-02-25T10:28:00,2026-02-27T08:36:54,1.9,491.9,9,0,0,0,4079.21,delivered,signed,1,2.6,1,0,10.7,2,1,test
CB-10076,CUST-00080-6,TXN-20076,ORD-30076,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,10708.9,INR,debit_card,captured,sports,1,Hyderabad,Hyderabad,2026-06-19T18:41:40,2026-06-21T04:30:12,2026-06-27T04:30:12,2026-07-12T14:03:30,15.4,143.7,12,0,1,1,984.75,delivered,signed,1,6.0,1,0,15.5,1,1,train
CB-10077,CUST-07323-0,TXN-20077,ORD-30077,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,3799.28,INR,wallet,captured,electronics,1,Pune,Kolkata,2026-01-28T08:37:58,2026-01-30T06:56:22,2026-01-31T06:56:22,2026-02-06T19:40:04,6.5,432.3,3,0,0,0,1548.28,delivered,signed,1,1.0,1,0,3.2,1,0,train
CB-10078,CUST-05662-1,TXN-20078,ORD-30078,lost_package,0,product_not_received,Item was not delivered to me.,11117.56,INR,credit_card,captured,electronics,1,Ahmedabad,Ahmedabad,2026-04-13T05:54:40,2026-04-15T07:31:21,2026-04-23T05:07:21,2026-04-23T23:05:24,0.7,719.3,44,0,1,0,1792.58,delivered,photo,1,7.9,1,0,6.2,2,1,train
CB-10079,CUST-07810-2,TXN-20079,ORD-30079,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,4265.75,INR,debit_card,captured,toys,2,Mumbai,Mumbai,2026-04-14T11:24:40,2026-04-15T23:44:13,2026-04-17T18:56:13,2026-04-28T02:11:51,10.3,220.4,5,0,0,1,1127.44,delivered,signed,1,1.8,0,0,48.3,1,1,train
CB-10080,CUST-07080-3,TXN-20080,ORD-30080,lost_package,0,product_not_received,I never received this package.,1116.54,INR,upi,captured,electronics,1,Kolkata,Kolkata,2026-05-15T07:20:36,2026-05-17T16:11:03,2026-05-22T18:35:03,2026-05-24T05:57:02,1.5,1405.7,2,0,0,0,2337.89,delivered,none,1,5.1,1,0,7.2,2,1,train
CB-10081,CUST-04557-4,TXN-20081,ORD-30081,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,488.36,INR,debit_card,captured,books,3,Jaipur,Jaipur,2026-01-02T01:57:30,2026-01-04T01:28:00,2026-01-07T06:16:00,2026-01-10T12:35:44,3.3,621.1,46,0,0,0,343.34,delivered,photo,1,3.2,0,0,16.0,2,1,test
CB-10082,CUST-08682-5,TXN-20082,ORD-30082,lost_package,0,product_not_received,I never received this package.,3978.6,INR,credit_card,captured,toys,1,Pune,Pune,2026-01-04T21:22:01,2026-01-07T08:59:10,,2026-01-28T23:28:56,16.6,371.0,15,0,1,0,6064.47,unknown,none,1,,1,1,9.6,1,1,train
CB-10083,CUST-08112-6,TXN-20083,ORD-30083,lost_package,0,product_not_received,Item was not delivered to me.,4545.27,INR,credit_card,captured,sports,2,Bangalore,Bangalore,2026-06-23T10:46:42,2026-06-25T10:39:00,2026-06-26T10:39:00,2026-07-02T11:29:44,6.0,462.2,89,0,0,0,4188.23,delivered,none,0,1.0,1,0,13.6,1,1,train
CB-10084,CUST-04519-0,TXN-20084,ORD-30084,opportunist_abuse,1,product_not_as_described,Item arrived damaged / not as described.,30032.2,INR,wallet,captured,fashion,1,Bangalore,Bangalore,2026-06-01T19:22:30,2026-06-04T04:23:00,2026-06-06T23:35:00,2026-07-01T02:31:58,24.1,776.7,30,0,0,0,3723.01,delivered,signed,1,2.8,0,0,11.4,1,1,val
CB-10085,CUST-08529-1,TXN-20085,ORD-30085,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,1161.56,INR,credit_card,captured,sports,2,Mumbai,Mumbai,2026-04-20T17:32:16,2026-04-22T19:29:43,2026-04-24T21:53:43,2026-04-27T20:54:53,3.0,614.3,36,0,0,0,1441.6,delivered,signed,1,2.1,0,1,47.8,2,1,test
CB-10086,CUST-07082-2,TXN-20086,ORD-30086,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,1879.14,INR,debit_card,captured,books,1,Kochi,Kochi,2026-03-06T00:11:05,2026-03-08T10:06:59,2026-03-12T17:18:59,2026-03-22T00:16:31,9.3,372.2,1,2,1,0,1122.27,delivered,otp,1,4.3,0,3,44.8,2,1,test
CB-10087,CUST-11656-3,TXN-20087,ORD-30087,false_unauthorized,1,unauthorized_transaction,"This charge is not mine, my card was used without permission.",5303.09,INR,debit_card,captured,fashion,1,Mumbai,Mumbai,2026-05-26T05:20:37,2026-05-27T17:54:02,2026-06-01T01:06:02,2026-06-25T21:24:06,24.8,139.1,12,1,1,1,12967.93,delivered,signed,1,4.3,1,0,20.3,3,1,train
CB-10088,CUST-01131-4,TXN-20088,ORD-30088,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,3207.72,INR,upi,captured,sports,1,Mumbai,Mumbai,2026-04-30T16:03:08,2026-05-01T15:22:29,2026-05-07T12:58:29,2026-05-19T22:09:17,12.4,190.9,6,0,1,0,1124.07,delivered,none,1,5.9,1,0,10.4,2,1,test
CB-10089,CUST-05208-5,TXN-20089,ORD-30089,friendly_fraud_pnr,1,product_not_received,I never received this package.,9165.92,INR,upi,captured,books,2,Kochi,Kochi,2026-01-16T17:04:42,2026-01-16T22:42:57,2026-01-18T03:30:57,2026-01-24T02:40:21,6.0,298.8,32,0,0,1,1912.33,delivered,signed,1,1.2,0,0,74.9,1,1,train
CB-10090,CUST-06727-6,TXN-20090,ORD-30090,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,1964.72,INR,upi,captured,sports,1,Pune,Pune,2026-03-01T16:55:42,2026-03-02T21:40:22,2026-03-05T19:16:22,2026-03-06T13:18:42,0.8,530.4,39,0,1,0,6175.45,delivered,signed,1,2.9,1,0,11.5,1,1,train
CB-10091,CUST-10358-0,TXN-20091,ORD-30091,false_unauthorized,1,unauthorized_transaction,Unauthorized payment on my account.,4558.85,INR,credit_card,captured,books,2,Kolkata,Bangalore,2026-01-26T14:10:01,2026-01-29T12:25:37,2026-02-04T00:25:37,2026-02-23T14:48:44,19.6,444.1,41,0,2,1,1914.77,delivered,none,1,5.5,0,1,31.3,2,0,train
CB-10092,CUST-02154-1,TXN-20092,ORD-30092,friendly_fraud_pnr,1,product_not_received,The order shows delivered but nothing arrived at my address.,4403.7,INR,wallet,captured,beauty,1,Mumbai,Mumbai,2026-06-09T01:10:57,2026-06-11T13:11:42,2026-06-13T20:23:42,2026-07-01T07:27:07,17.5,258.2,11,0,0,1,1640.97,delivered,signed,1,2.3,0,1,15.2,1,1,train
CB-10093,CUST-05414-2,TXN-20093,ORD-30093,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,3662.83,INR,credit_card,captured,electronics,2,Delhi,Chennai,2026-06-12T10:26:25,2026-06-14T20:27:09,,2026-06-22T08:16:54,2.5,278.1,8,0,0,1,2470.49,in_transit,none,1,,1,0,16.3,1,0,train
CB-10094,CUST-04968-3,TXN-20094,ORD-30094,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,8055.23,INR,upi,captured,electronics,2,Kochi,Kochi,2026-05-17T21:15:46,2026-05-20T11:27:55,2026-05-28T18:39:55,2026-05-31T01:50:30,2.3,396.3,2,0,1,2,1213.02,delivered,none,1,8.3,1,0,15.7,2,1,train
CB-10095,CUST-07839-4,TXN-20095,ORD-30095,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",43692.04,INR,debit_card,captured,toys,1,Hyderabad,Delhi,2026-06-10T12:39:17,2026-06-13T04:59:11,2026-06-19T07:23:11,2026-06-29T01:16:33,9.7,665.5,44,0,1,0,7688.72,delivered,photo,1,6.1,0,1,212.4,5,0,train
CB-10096,CUST-05346-5,TXN-20096,ORD-30096,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,2345.58,INR,credit_card,captured,fashion,1,Kochi,Kochi,2026-03-12T18:21:00,2026-03-15T03:31:22,2026-03-18T01:07:22,2026-03-27T06:00:56,9.2,1141.6,15,0,0,0,1023.81,delivered,otp,1,2.9,1,0,31.6,1,1,test
CB-10097,CUST-06728-6,TXN-20097,ORD-30097,friendly_fraud_pnr,1,product_not_as_described,The product I received is completely different from the listing.,20598.54,INR,upi,captured,sports,1,Jaipur,Chennai,2026-03-24T00:00:22,2026-03-26T01:43:32,2026-03-28T18:31:32,2026-04-19T05:08:51,21.4,273.9,15,1,0,0,1049.09,delivered,otp,1,2.7,1,0,30.6,1,0,train
CB-10098,CUST-10900-0,TXN-20098,ORD-30098,friendly_fraud_pnr,1,product_not_as_described,The product I received is completely different from the listing.,5981.13,INR,credit_card,captured,sports,1,Kochi,Kochi,2026-06-08T08:40:18,2026-06-09T03:45:48,2026-06-17T13:21:48,2026-07-03T10:15:09,15.9,94.2,2,0,1,1,3302.41,delivered,otp,1,8.4,1,0,55.8,1,1,train
CB-10099,CUST-03593-1,TXN-20099,ORD-30099,opportunist_abuse,1,product_not_received,The order shows delivered but nothing arrived at my address.,6502.19,INR,debit_card,captured,electronics,2,Delhi,Delhi,2026-04-09T09:50:13,2026-04-10T19:06:07,2026-04-11T19:06:07,2026-04-15T18:34:13,4.0,781.0,109,0,1,0,2734.49,delivered,signed,1,1.0,1,0,3.8,2,1,val
CB-10100,CUST-02008-2,TXN-20100,ORD-30100,lost_package,0,product_not_received,I never received this package.,9063.5,INR,upi,captured,fashion,2,Kochi,Kochi,2026-06-13T19:34:59,2026-06-15T15:18:07,,2026-06-23T15:19:38,3.0,1025.0,56,0,5,0,3323.62,in_transit,none,1,,1,1,71.5,3,1,train
CB-10101,CUST-07944-3,TXN-20101,ORD-30101,opportunist_abuse,1,product_not_received,The order shows delivered but nothing arrived at my address.,2334.0,INR,wallet,captured,toys,2,Delhi,Delhi,2026-05-23T17:13:47,2026-05-24T20:40:31,2026-05-28T03:52:31,2026-06-03T14:45:06,6.5,962.3,125,0,0,0,1775.45,delivered,otp,1,3.3,0,0,2.0,1,1,train
CB-10102,CUST-03749-4,TXN-20102,ORD-30102,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,1050.74,INR,credit_card,captured,electronics,1,Bangalore,Bangalore,2026-02-19T05:51:13,2026-02-20T00:32:21,2026-02-21T14:56:21,2026-03-01T20:24:16,8.2,1901.8,158,0,1,0,950.1,delivered,signed,1,1.6,1,0,13.5,2,1,train
CB-10103,CUST-00480-5,TXN-20103,ORD-30103,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,36993.6,INR,upi,captured,fashion,1,Kochi,Kochi,2026-02-22T16:41:32,2026-02-24T19:33:51,2026-02-26T19:33:51,2026-03-01T02:14:50,2.3,800.8,63,0,1,0,3264.77,delivered,none,1,2.0,1,0,2.9,3,1,train
CB-10104,CUST-01339-6,TXN-20104,ORD-30104,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,7230.0,INR,debit_card,captured,toys,1,Mumbai,Mumbai,2026-03-26T10:31:04,2026-03-27T05:00:21,2026-03-29T07:24:21,2026-04-01T08:45:10,3.1,483.2,22,0,0,0,4531.56,delivered,none,1,2.1,1,0,54.6,2,1,train
CB-10105,CUST-10574-0,TXN-20105,ORD-30105,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,2471.16,INR,debit_card,captured,books,1,Hyderabad,Hyderabad,2026-03-10T01:18:46,2026-03-12T12:44:24,2026-03-13T12:44:24,2026-03-17T07:01:33,3.8,401.0,50,1,3,0,1183.08,delivered,otp,1,1.0,1,0,25.6,1,1,test
CB-10106,CUST-01119-1,TXN-20106,ORD-30106,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,1542.94,INR,credit_card,captured,fashion,1,Ahmedabad,Ahmedabad,2026-03-04T07:59:28,2026-03-05T22:14:11,2026-03-10T07:50:11,2026-03-29T03:39:18,18.8,524.4,16,0,0,1,1764.32,delivered,photo,1,4.4,0,0,3.6,1,1,train
CB-10107,CUST-02811-2,TXN-20107,ORD-30107,opportunist_abuse,1,product_not_as_described,The product I received is completely different from the listing.,12600.43,INR,credit_card,captured,electronics,1,Delhi,Delhi,2026-01-17T03:53:32,2026-01-18T23:45:08,2026-01-22T16:33:08,2026-01-29T11:10:24,6.8,247.1,11,0,0,0,816.4,delivered,signed,0,3.7,1,0,88.5,1,1,test
CB-10108,CUST-02661-3,TXN-20108,ORD-30108,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,970.33,INR,netbanking,captured,home,3,Jaipur,Jaipur,2026-03-23T14:04:46,2026-03-25T19:20:56,2026-03-28T02:32:56,2026-04-06T11:52:44,9.4,654.6,41,0,1,1,1432.21,delivered,otp,1,2.3,1,0,23.5,1,1,train
CB-10109,CUST-04741-4,TXN-20109,ORD-30109,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,617.38,INR,upi,captured,toys,1,Mumbai,Mumbai,2026-06-03T05:33:07,2026-06-06T02:25:18,2026-06-17T21:37:18,2026-06-19T05:56:09,1.3,1028.9,45,0,1,1,4991.75,delivered,photo,0,11.8,1,0,48.8,3,1,train
CB-10110,CUST-07461-5,TXN-20110,ORD-30110,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,4788.32,INR,credit_card,captured,toys,1,Mumbai,Mumbai,2026-02-09T19:00:39,2026-02-11T15:31:52,2026-02-12T20:19:52,2026-02-14T12:24:04,1.7,180.6,6,0,2,0,909.8,delivered,none,1,1.2,1,0,7.8,1,1,train
CB-10111,CUST-05129-6,TXN-20111,ORD-30111,lost_package,0,product_not_received,I never received this package.,887.93,INR,credit_card,captured,beauty,1,Bangalore,Bangalore,2026-06-14T06:46:34,2026-06-16T05:41:53,,2026-06-26T15:41:47,5.4,1012.6,49,0,2,0,773.08,in_transit,none,1,,0,1,20.4,2,1,train
CB-10112,CUST-04850-0,TXN-20112,ORD-30112,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,6222.61,INR,wallet,captured,beauty,3,Kochi,Kochi,2026-04-26T05:23:49,2026-04-26T11:30:04,2026-04-29T06:42:04,2026-05-02T02:59:58,2.8,290.0,4,0,1,0,1523.6,delivered,otp,1,2.8,1,0,8.2,1,1,test
CB-10113,CUST-10987-1,TXN-20113,ORD-30113,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,1555.34,INR,credit_card,captured,sports,1,Bangalore,Kolkata,2026-02-07T17:10:05,2026-02-08T05:04:43,2026-02-09T05:04:43,2026-02-12T04:30:51,3.0,396.5,38,0,1,2,2086.26,delivered,otp,1,1.0,1,0,12.9,1,0,train
CB-10114,CUST-01617-2,TXN-20114,ORD-30114,opportunist_abuse,1,product_not_as_described,Item arrived damaged / not as described.,6914.23,INR,debit_card,captured,beauty,1,Bangalore,Bangalore,2026-04-08T07:34:01,2026-04-10T16:59:08,2026-04-12T07:23:08,2026-04-24T03:01:43,11.8,576.4,39,0,2,0,4052.32,delivered,none,1,1.6,1,1,105.6,2,1,train
CB-10115,CUST-01113-3,TXN-20115,ORD-30115,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,964.16,INR,credit_card,captured,beauty,2,Ahmedabad,Ahmedabad,2026-06-30T03:57:00,2026-07-02T14:58:30,2026-07-05T02:58:30,2026-07-14T03:39:49,9.0,427.0,17,0,1,0,786.7,delivered,signed,0,2.5,1,0,14.8,1,1,train
CB-10116,CUST-10553-4,TXN-20116,ORD-30116,lost_package,0,product_not_received,Item was not delivered to me.,9758.57,INR,credit_card,captured,books,1,Hyderabad,Hyderabad,2026-03-04T21:45:11,2026-03-06T20:43:03,2026-03-07T20:43:03,2026-03-11T03:45:40,3.3,570.5,115,1,2,0,989.97,delivered,none,1,1.0,1,0,29.8,2,1,train
CB-10117,CUST-01007-5,TXN-20117,ORD-30117,lost_package,0,product_not_received,I never received this package.,4617.69,INR,upi,captured,home,3,Jaipur,Jaipur,2026-05-27T05:09:22,2026-05-27T18:19:47,2026-06-03T01:31:47,2026-06-07T01:30:49,4.0,1033.8,141,0,0,0,2678.89,delivered,none,0,6.3,1,0,63.6,1,1,train
CB-10118,CUST-08707-6,TXN-20118,ORD-30118,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,3820.13,INR,credit_card,captured,toys,1,Kochi,Kochi,2026-04-17T11:11:39,2026-04-19T16:37:11,2026-04-21T02:13:11,2026-04-26T03:11:17,5.0,366.8,16,1,1,0,1542.84,delivered,none,1,1.4,1,0,6.8,1,1,val
CB-10119,CUST-03084-0,TXN-20119,ORD-30119,opportunist_abuse,1,product_not_received,Item was not delivered to me.,9542.97,INR,credit_card,captured,beauty,1,Pune,Kolkata,2026-01-11T03:40:40,2026-01-11T18:36:06,2026-01-20T04:12:06,2026-02-04T03:44:29,15.0,626.7,69,0,1,0,4899.72,delivered,photo,1,8.4,1,0,8.4,2,0,test
CB-10120,CUST-04576-1,TXN-20120,ORD-30120,lost_package,0,product_not_received,I never received this package.,8008.87,INR,credit_card,captured,beauty,3,Kolkata,Kolkata,2026-06-14T06:25:04,2026-06-15T17:59:57,2026-06-24T20:23:57,2026-06-26T21:20:41,2.0,766.6,13,0,0,0,1465.96,delivered,none,1,9.1,1,0,31.0,1,1,val
CB-10121,CUST-05510-2,TXN-20121,ORD-30121,lost_package,0,product_not_received,Item was not delivered to me.,1984.42,INR,credit_card,captured,books,2,Hyderabad,Hyderabad,2026-02-13T15:19:58,2026-02-16T13:19:33,,2026-02-23T08:13:52,1.8,482.9,19,0,1,0,1542.58,returned_to_sender,none,1,,0,0,14.1,1,1,train
CB-10122,CUST-01018-3,TXN-20122,ORD-30122,lost_package,0,product_not_received,Item was not delivered to me.,1839.47,INR,netbanking,captured,books,2,Ahmedabad,Ahmedabad,2026-02-24T12:01:08,2026-02-25T09:18:03,,2026-03-05T06:17:39,2.9,351.0,9,0,1,0,1442.44,failed,none,1,,1,0,21.5,2,1,train
CB-10123,CUST-04140-4,TXN-20123,ORD-30123,lost_package,0,product_not_received,I never received this package.,16676.51,INR,upi,captured,toys,2,Delhi,Bangalore,2026-02-21T03:31:36,2026-02-23T06:14:34,,2026-03-03T09:58:35,3.2,350.1,21,0,1,0,2603.4,failed,none,1,,0,0,5.7,1,0,train
CB-10124,CUST-05104-5,TXN-20124,ORD-30124,lost_package,0,product_not_received,Item was not delivered to me.,5206.81,INR,upi,captured,fashion,1,Ahmedabad,Ahmedabad,2026-06-27T07:10:52,2026-06-29T15:39:44,2026-07-01T03:39:44,2026-07-05T06:17:37,4.1,1787.7,47,0,0,0,3985.12,delivered,photo,1,1.5,1,0,43.6,1,1,train
CB-10125,CUST-08277-6,TXN-20125,ORD-30125,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,13557.52,INR,credit_card,captured,fashion,1,Jaipur,Bangalore,2026-04-27T18:50:45,2026-04-28T22:31:06,2026-04-30T12:55:06,2026-05-02T23:59:03,2.5,258.6,11,0,2,0,1051.57,delivered,signed,1,1.6,0,3,69.3,3,0,test
CB-10126,CUST-01337-0,TXN-20126,ORD-30126,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,9101.17,INR,netbanking,captured,electronics,2,Bangalore,Bangalore,2026-02-21T06:49:31,2026-02-21T21:11:12,2026-02-23T13:59:12,2026-02-27T16:21:03,4.1,286.9,4,0,0,0,4769.43,delivered,photo,1,1.7,0,0,328.9,5,1,val
CB-10127,CUST-09523-1,TXN-20127,ORD-30127,lost_package,0,product_not_received,I never received this package.,9846.35,INR,netbanking,captured,sports,1,Hyderabad,Hyderabad,2026-03-19T04:31:11,2026-03-20T08:35:53,,2026-03-31T22:07:21,6.6,216.5,14,0,2,0,2217.44,unknown,none,1,,0,0,2.5,1,1,train
CB-10128,CUST-00438-2,TXN-20128,ORD-30128,opportunist_abuse,1,product_not_received,The order shows delivered but nothing arrived at my address.,9729.85,INR,netbanking,captured,sports,1,Delhi,Delhi,2026-05-21T12:44:26,2026-05-21T22:21:04,2026-05-23T19:57:04,2026-06-13T07:28:33,20.5,1161.7,44,0,0,0,1476.64,delivered,otp,1,1.9,1,2,5.3,1,1,test
CB-10129,CUST-11603-3,TXN-20129,ORD-30129,opportunist_abuse,1,product_not_received,I never received this package.,20808.36,INR,upi,captured,home,1,Chennai,Chennai,2026-06-30T11:49:59,2026-07-02T07:57:57,2026-07-05T03:09:57,2026-07-22T20:26:37,17.7,399.5,7,0,0,0,1031.49,delivered,photo,1,2.8,1,0,6.5,1,1,train
CB-10130,CUST-00191-4,TXN-20130,ORD-30130,lost_package,0,product_not_received,Item was not delivered to me.,1897.41,INR,debit_card,captured,beauty,1,Bangalore,Bangalore,2026-04-03T07:52:36,2026-04-04T17:26:25,,2026-04-13T20:43:05,4.1,744.7,33,0,2,0,1293.39,in_transit,none,1,,1,0,8.6,1,1,train
CB-10131,CUST-02421-5,TXN-20131,ORD-30131,lost_package,0,product_not_received,I never received this package.,6893.23,INR,credit_card,captured,books,1,Bangalore,Bangalore,2026-04-29T04:49:59,2026-05-01T13:44:30,2026-05-02T13:44:30,2026-05-03T13:42:13,1.0,635.6,37,0,3,0,6282.34,delivered,photo,1,1.0,0,0,21.6,1,1,val
CB-10132,CUST-04084-6,TXN-20132,ORD-30132,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,6225.68,INR,credit_card,captured,books,2,Chennai,Chennai,2026-01-28T13:10:33,2026-01-30T10:28:29,2026-01-31T10:28:29,2026-02-07T02:49:03,6.7,850.4,26,0,2,0,587.59,delivered,photo,1,1.0,1,0,42.1,1,1,train
CB-10133,CUST-08015-0,TXN-20133,ORD-30133,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,3890.1,INR,debit_card,captured,home,1,Mumbai,Mumbai,2026-03-01T03:08:57,2026-03-03T10:16:13,2026-03-04T10:16:13,2026-03-09T20:05:37,5.4,1376.1,94,0,2,0,1101.97,delivered,none,1,1.0,1,0,2.5,1,1,test
CB-10134,CUST-08417-1,TXN-20134,ORD-30134,false_unauthorized,1,unauthorized_transaction,I did not make this transaction.,23138.78,INR,debit_card,captured,beauty,1,Kolkata,Ahmedabad,2026-06-04T19:17:58,2026-06-06T00:21:07,2026-06-08T02:45:07,2026-06-15T04:24:14,7.1,200.1,8,0,2,1,1248.1,delivered,none,1,2.1,1,0,2.8,1,0,train
CB-10135,CUST-07666-2,TXN-20135,ORD-30135,friendly_fraud_pnr,1,product_not_received,I never received this package.,5846.12,INR,credit_card,captured,sports,2,Delhi,Delhi,2026-04-21T23:01:45,2026-04-24T00:22:41,2026-04-27T05:10:41,2026-05-18T15:39:28,21.4,412.5,10,0,0,0,1086.52,delivered,none,1,3.2,1,0,4.8,1,1,train
CB-10136,CUST-09206-3,TXN-20136,ORD-30136,lost_package,0,product_not_received,I never received this package.,2255.6,INR,netbanking,captured,toys,1,Hyderabad,Hyderabad,2026-04-06T01:52:29,2026-04-06T19:59:30,2026-04-10T05:35:30,2026-04-11T16:06:11,1.4,491.2,33,0,1,0,2479.28,delivered,none,1,3.4,1,0,5.7,1,1,train
CB-10137,CUST-07363-4,TXN-20137,ORD-30137,friendly_fraud_pnr,1,product_not_received,I never received this package.,6756.54,INR,debit_card,captured,beauty,1,Ahmedabad,Ahmedabad,2026-03-04T07:24:59,2026-03-05T22:12:06,2026-03-09T19:48:06,2026-03-22T12:47:58,12.7,238.3,3,0,1,1,1251.64,delivered,signed,1,3.9,1,1,193.9,1,1,test
